broker_name,ap_code,exchange_name,reference_link,status,notes
FOUR DIMENSIONS SECURITIES (INDIA) LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
FOUR DIMENSIONS SECURTES (INDIA)LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
FOURDEGREEWATER SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
FRONTLINE STOCK BROKERS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
FYERS SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
G.N.G. INVESTMENT LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GAINN FINTECH PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GANDHI SECURITIES & INVESTMENT PRIVATE LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GANESHAM SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GANGANAGAR COMMODITY LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GANGOUR INVESTMENTS LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GANPATI SECURITIES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GARG SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GATEWAY FINANCIAL SERVICES LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GAUTAM DUTTA MUNSI,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GAZI SHARE & STOCK BROKERS LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GCL SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GCM SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GENUINE STOCK BROKERS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GEOJIT BNP PARIBAS FINANCIAL SERVICES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GEOJIT FINANCIAL SERVICES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GEOJIT INVESTMENTS LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GEPL CAPITAL PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GET PROSPER CAPITAL PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GHALLA BHANSALI STOCK BROKERS PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GHANSHYAM SHARES & STOCK BROKERS PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GILL BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GILTEDGE CREDIT CAPITAL LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GIRDHAR SECURITIES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GIRIRAJ SHARES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GIRIRAJ STOCK BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GKN SECURITIES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GLOBAL VISION SECURITIES (P) LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GLOBALWORTH SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GLOBE CAPITAL MARKET LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GNG STOCK HOLDINGS PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOENKA SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOENKA SHARE BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOLD COIN CAPITAL MARKET PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOLDSTREET SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOODFLOW SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOODWILL WEALTH MANAGEMENT PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOPALJI BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOPOCKET INVEST TECH PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOVIND PARIKH SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOYAL SECURITIES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GOYAL STOCK TRADING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GRATIAS VENTURES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GRAVITON RESEARCH CAPITAL LLP,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GRETEX SHARE BROKING LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GRIFFIN STOCK BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GRIP BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GROWTH AVENUES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GROWTH SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GROWW INVEST TECH PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GSB SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GULITA SECURITIES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GURUSTOX LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
GYANDEEP STOCKS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
H.J. SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
H.K. FINANCE AND CAPITALS LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HANSOTIA FINANCIAL SERVICES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HARDIK FINTRADE PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HARENDRA D.MEHTA SHARE & STOCK BROKER PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HARIHAR SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HARISH KUMAR SINGHANIA,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HARJIVANDAS NEMIDAS SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HARSH FUTURES COMMODITIES PVT LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HB SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HCG STOCK & SHARE BROKERS LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HDIL SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HERITAGE SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HERMOINE SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HINDUSTAN TECHNOSOL PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HINDUSTAN TRADECOM PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HKKR FINSERV PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HOLANI CONSULTANTS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HORNIC INVESTMENTS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HOTLINE STOCK BROKERS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HPMG SHARES AND SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HR FINANCE & INVESTMENTS,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HRIM FINANCE AND SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HRTI PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HSB SECURITIES & EQUITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HSBC INVESTDIRECT SECURITIES (INDIA) LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
HSBC SECURITIES AND CAPITAL MARKETS (INDIA) PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
I KAY HOLDING CO. PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ICAP IL INDIA PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ICAP INDIA PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ICICI SECURITIES PRIMARY DEALERSHIP LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IDBI CAPITAL MARKETS & SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IDBI CAPITAL MKT SERVICES LTD(ICMS),,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IFCI FINANCIAL SERVICES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IIFL WEALTH DISTRIBUTION SERVICES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IIFL WEALTH MANAGEMENT LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IKM INVESTORS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IL&FS SECURITIES SERVICES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ILLUMINATI TRADING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IMC INDIA SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INANI SECURITIES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INARAA FINANCIAL SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INCRED CAPITAL WEALTH PORTFOLIO MANAGERS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIA ADVANTAGE SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIA CEMENTS INVESTMENT SERVICES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIA PACIFIC SECURITIES & FINANCIAL SERVICES LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIABULLS SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIABULLS VENTURES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIAN FINANCE GUARANTY LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIAN FINANCE GUARANTY LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIANIVESH SHARES AND SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDIRA SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDISTOCK SECURITIES LIMITED.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDO MONEY SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDSTOCKS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INDUSIND SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INFINITE BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INFINITY.COM FINANCIAL SECURITIES LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INMACS LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INTEC SHARE & STOCK BROKERS LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INTEGRATED ENTERPRISES (INDIA) PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INTEGRATED MASTER SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INTEGRATED STK. BROKING SER.(P) LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INTERFACE BRKRGE AND RESEARCH LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INTIME EQUITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INVENTURE GROWTH & SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INVESTEC CAPITAL SERVICES (INDIA) PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INVESTERIA FINANCIAL SERVICES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INVESTMENTOR SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
INVESTSMART STOCK BROKERS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IQBAL SINGH,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
IRAGE BROKING SERVICES LLP,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ISF SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ISHAN STOCK BROKING PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ISHANIKA SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ISHTA SECURITIES,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ISK EQUITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ISTAA FINSERV PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ITI SECURITIES BROKING LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
ITI SECURITIES LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
J EKLERA SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
J G A SHAH SHARE BROKERS P LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
J V EQUITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
J. G. SHAH FINANCIAL CONSULTANTS PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
J.V.S. SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JADE SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JAMBUWALA COMMODITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JAMNADAS MORARJEE SECURITIES LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JAMNADAS VIRJI SHARES & STOCK BROKERS PVT. LTD,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JAS-ONE SECURITIES PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JAYPEE CAPITAL LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JAYSHREE FINVEST LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JBS SECURITIES PVT. LTD.,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
JBV SHARE BROKER AND FINTECH PRIVATE LIMITED,,NSE,https://www.nseindia.com/invest/find-a-stock-broker,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
